Column1,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,MONTH
20008,451b228b-9d66-45a4-b6fa-46c502562b5f,heart,01-03-2021 15:34,video,healthy eating,positive,60,3
20009,451b228b-9d66-45a4-b6fa-46c502562b5f,intrigued,17-01-2021 05:56,video,healthy eating,positive,45,1
20010,451b228b-9d66-45a4-b6fa-46c502562b5f,worried,29-12-2020 20:12,video,healthy eating,negative,12,12
20011,451b228b-9d66-45a4-b6fa-46c502562b5f,scared,02-03-2021 02:19,video,healthy eating,negative,15,3
20012,451b228b-9d66-45a4-b6fa-46c502562b5f,heart,24-11-2020 19:44,video,healthy eating,positive,60,11
20013,451b228b-9d66-45a4-b6fa-46c502562b5f,disgust,30-05-2021 16:20,video,healthy eating,negative,0,5
20014,451b228b-9d66-45a4-b6fa-46c502562b5f,hate,09-06-2021 01:03,video,healthy eating,negative,5,6
20015,451b228b-9d66-45a4-b6fa-46c502562b5f,interested,17-03-2021 12:48,video,healthy eating,positive,30,3
20016,451b228b-9d66-45a4-b6fa-46c502562b5f,interested,07-12-2020 00:05,video,healthy eating,positive,30,12
20017,451b228b-9d66-45a4-b6fa-46c502562b5f,want,20-04-2021 12:28,video,healthy eating,positive,70,4
20018,451b228b-9d66-45a4-b6fa-46c502562b5f,hate,20-05-2021 09:07,video,healthy eating,negative,5,5
20019,451b228b-9d66-45a4-b6fa-46c502562b5f,scared,02-01-2021 18:56,video,healthy eating,negative,15,1
20020,451b228b-9d66-45a4-b6fa-46c502562b5f,worried,28-11-2020 22:58,video,healthy eating,negative,12,11
20021,451b228b-9d66-45a4-b6fa-46c502562b5f,interested,10-09-2020 08:13,video,healthy eating,positive,30,9
20022,451b228b-9d66-45a4-b6fa-46c502562b5f,peeking,14-02-2021 01:20,video,healthy eating,neutral,35,2
20023,451b228b-9d66-45a4-b6fa-46c502562b5f,super love,13-01-2021 19:21,video,healthy eating,positive,75,1
20024,451b228b-9d66-45a4-b6fa-46c502562b5f,intrigued,29-09-2020 07:50,video,healthy eating,positive,45,9
20025,451b228b-9d66-45a4-b6fa-46c502562b5f,peeking,02-06-2021 12:05,video,healthy eating,neutral,35,6
20026,451b228b-9d66-45a4-b6fa-46c502562b5f,super love,23-06-2020 02:09,video,healthy eating,positive,75,6
20027,451b228b-9d66-45a4-b6fa-46c502562b5f,interested,30-08-2020 09:14,video,healthy eating,positive,30,8
20028,451b228b-9d66-45a4-b6fa-46c502562b5f,peeking,10-03-2021 23:58,video,healthy eating,neutral,35,3
20029,451b228b-9d66-45a4-b6fa-46c502562b5f,dislike,04-02-2021 20:55,video,healthy eating,negative,10,2
20030,451b228b-9d66-45a4-b6fa-46c502562b5f,interested,01-04-2021 16:45,video,healthy eating,positive,30,4
20031,451b228b-9d66-45a4-b6fa-46c502562b5f,peeking,11-10-2020 15:55,video,healthy eating,neutral,35,10
20032,451b228b-9d66-45a4-b6fa-46c502562b5f,peeking,04-11-2020 10:29,video,healthy eating,neutral,35,11
20033,c9082d3b-6f2b-4057-a0b8-3538a247982a,scared,11-10-2020 16:25,GIF,healthy eating,negative,15,10
20034,c9082d3b-6f2b-4057-a0b8-3538a247982a,heart,02-10-2020 10:21,GIF,healthy eating,positive,60,10
20035,c9082d3b-6f2b-4057-a0b8-3538a247982a,cherish,10-02-2021 18:06,GIF,healthy eating,positive,70,2
20036,c9082d3b-6f2b-4057-a0b8-3538a247982a,like,25-07-2020 18:27,GIF,healthy eating,positive,50,7
20037,c9082d3b-6f2b-4057-a0b8-3538a247982a,indifferent,17-07-2020 08:02,GIF,healthy eating,neutral,20,7
20038,c9082d3b-6f2b-4057-a0b8-3538a247982a,worried,17-03-2021 15:04,GIF,healthy eating,negative,12,3
20039,c9082d3b-6f2b-4057-a0b8-3538a247982a,heart,25-07-2020 10:02,GIF,healthy eating,positive,60,7
20040,c9082d3b-6f2b-4057-a0b8-3538a247982a,hate,17-09-2020 02:32,GIF,healthy eating,negative,5,9
20041,c9082d3b-6f2b-4057-a0b8-3538a247982a,hate,24-05-2021 06:14,GIF,healthy eating,negative,5,5
20042,c9082d3b-6f2b-4057-a0b8-3538a247982a,hate,06-11-2020 10:31,GIF,healthy eating,negative,5,11
20043,c9082d3b-6f2b-4057-a0b8-3538a247982a,like,13-09-2020 20:38,GIF,healthy eating,positive,50,9
20044,1dbed432-50e6-4955-9ac8-798fb60b2f0e,disgust,18-06-2021 02:02,video,science,negative,0,6
20045,1dbed432-50e6-4955-9ac8-798fb60b2f0e,indifferent,30-10-2020 12:40,video,science,neutral,20,10
20046,1dbed432-50e6-4955-9ac8-798fb60b2f0e,peeking,15-02-2021 07:43,video,science,neutral,35,2
20047,1dbed432-50e6-4955-9ac8-798fb60b2f0e,peeking,05-09-2020 17:28,video,science,neutral,35,9
20048,1dbed432-50e6-4955-9ac8-798fb60b2f0e,peeking,21-09-2020 07:50,video,science,neutral,35,9
20049,1dbed432-50e6-4955-9ac8-798fb60b2f0e,heart,10-07-2020 21:11,video,science,positive,60,7
20050,1dbed432-50e6-4955-9ac8-798fb60b2f0e,love,01-09-2020 14:41,video,science,positive,65,9
20051,1dbed432-50e6-4955-9ac8-798fb60b2f0e,indifferent,28-08-2020 23:26,video,science,neutral,20,8
20052,1dbed432-50e6-4955-9ac8-798fb60b2f0e,intrigued,09-04-2021 15:59,video,science,positive,45,4
20053,1dbed432-50e6-4955-9ac8-798fb60b2f0e,heart,29-12-2020 15:37,video,science,positive,60,12
20054,1dbed432-50e6-4955-9ac8-798fb60b2f0e,indifferent,11-03-2021 12:17,video,science,neutral,20,3
20055,1dbed432-50e6-4955-9ac8-798fb60b2f0e,adore,17-01-2021 10:25,video,science,positive,72,1
20056,1dbed432-50e6-4955-9ac8-798fb60b2f0e,disgust,09-05-2021 23:42,video,science,negative,0,5
20057,1dbed432-50e6-4955-9ac8-798fb60b2f0e,dislike,24-09-2020 11:30,video,science,negative,10,9
20058,1dbed432-50e6-4955-9ac8-798fb60b2f0e,disgust,06-02-2021 14:49,video,science,negative,0,2
20059,1dbed432-50e6-4955-9ac8-798fb60b2f0e,worried,17-07-2020 23:41,video,science,negative,12,7
20060,1dbed432-50e6-4955-9ac8-798fb60b2f0e,peeking,06-08-2020 23:10,video,science,neutral,35,8
20061,1dbed432-50e6-4955-9ac8-798fb60b2f0e,peeking,18-05-2021 22:26,video,science,neutral,35,5
20062,1dbed432-50e6-4955-9ac8-798fb60b2f0e,want,14-01-2021 05:19,video,science,positive,70,1
20063,1dbed432-50e6-4955-9ac8-798fb60b2f0e,adore,26-06-2020 09:49,video,science,positive,72,6
20064,1dbed432-50e6-4955-9ac8-798fb60b2f0e,like,25-03-2021 21:56,video,science,positive,50,3
20065,1dbed432-50e6-4955-9ac8-798fb60b2f0e,adore,03-09-2020 19:05,video,science,positive,72,9
20066,1dbed432-50e6-4955-9ac8-798fb60b2f0e,adore,10-03-2021 06:57,video,science,positive,72,3
20067,1dbed432-50e6-4955-9ac8-798fb60b2f0e,like,09-11-2020 05:19,video,science,positive,50,11
20068,1dbed432-50e6-4955-9ac8-798fb60b2f0e,cherish,19-10-2020 20:36,video,science,positive,70,10
20069,1dbed432-50e6-4955-9ac8-798fb60b2f0e,like,30-06-2020 19:36,video,science,positive,50,6
20070,1dbed432-50e6-4955-9ac8-798fb60b2f0e,like,04-07-2020 19:36,video,science,positive,50,7
20071,1dbed432-50e6-4955-9ac8-798fb60b2f0e,hate,07-04-2021 20:48,video,science,negative,5,4
20072,1dbed432-50e6-4955-9ac8-798fb60b2f0e,adore,08-11-2020 17:46,video,science,positive,72,11
20073,1dbed432-50e6-4955-9ac8-798fb60b2f0e,worried,27-06-2020 21:04,video,science,negative,12,6
20074,1dbed432-50e6-4955-9ac8-798fb60b2f0e,disgust,09-08-2020 02:51,video,science,negative,0,8
20075,1dbed432-50e6-4955-9ac8-798fb60b2f0e,want,26-12-2020 15:58,video,science,positive,70,12
20076,1dbed432-50e6-4955-9ac8-798fb60b2f0e,peeking,06-01-2021 07:30,video,science,neutral,35,1
20077,1dbed432-50e6-4955-9ac8-798fb60b2f0e,cherish,23-04-2021 09:15,video,science,positive,70,4
20078,1dbed432-50e6-4955-9ac8-798fb60b2f0e,indifferent,12-10-2020 09:22,video,science,neutral,20,10
20079,1dbed432-50e6-4955-9ac8-798fb60b2f0e,want,23-12-2020 22:20,video,science,positive,70,12
20080,7c47e333-da29-4be9-8156-2e5f75a991e1,intrigued,17-02-2021 07:14,video,dogs,positive,45,2
20081,7c47e333-da29-4be9-8156-2e5f75a991e1,dislike,24-08-2020 06:52,video,dogs,negative,10,8
20082,7c47e333-da29-4be9-8156-2e5f75a991e1,super love,07-09-2020 07:59,video,dogs,positive,75,9
20083,7c47e333-da29-4be9-8156-2e5f75a991e1,indifferent,16-12-2020 22:32,video,dogs,neutral,20,12
20084,7c47e333-da29-4be9-8156-2e5f75a991e1,interested,02-09-2020 11:10,video,dogs,positive,30,9
20085,7c47e333-da29-4be9-8156-2e5f75a991e1,like,25-11-2020 13:45,video,dogs,positive,50,11
20086,7c47e333-da29-4be9-8156-2e5f75a991e1,peeking,27-03-2021 01:51,video,dogs,neutral,35,3
20087,7c47e333-da29-4be9-8156-2e5f75a991e1,peeking,05-06-2021 00:21,video,dogs,neutral,35,6
20088,7c47e333-da29-4be9-8156-2e5f75a991e1,disgust,01-02-2021 02:39,video,dogs,negative,0,2
20089,7c47e333-da29-4be9-8156-2e5f75a991e1,heart,17-07-2020 12:01,video,dogs,positive,60,7
20090,7c47e333-da29-4be9-8156-2e5f75a991e1,super love,20-09-2020 15:49,video,dogs,positive,75,9
20091,7c47e333-da29-4be9-8156-2e5f75a991e1,disgust,22-05-2021 18:58,video,dogs,negative,0,5
20092,7c47e333-da29-4be9-8156-2e5f75a991e1,interested,11-11-2020 12:18,video,dogs,positive,30,11
20093,7c47e333-da29-4be9-8156-2e5f75a991e1,like,29-12-2020 13:38,video,dogs,positive,50,12
20094,7c47e333-da29-4be9-8156-2e5f75a991e1,interested,08-05-2021 22:55,video,dogs,positive,30,5
20095,7c47e333-da29-4be9-8156-2e5f75a991e1,interested,04-12-2020 07:32,video,dogs,positive,30,12
20096,7c47e333-da29-4be9-8156-2e5f75a991e1,disgust,27-09-2020 01:46,video,dogs,negative,0,9
20097,7c47e333-da29-4be9-8156-2e5f75a991e1,peeking,14-10-2020 15:09,video,dogs,neutral,35,10
20098,7c47e333-da29-4be9-8156-2e5f75a991e1,peeking,25-05-2021 18:21,video,dogs,neutral,35,5
20099,7c47e333-da29-4be9-8156-2e5f75a991e1,like,28-01-2021 13:50,video,dogs,positive,50,1
20100,7c47e333-da29-4be9-8156-2e5f75a991e1,intrigued,17-10-2020 19:05,video,dogs,positive,45,10
20101,7c47e333-da29-4be9-8156-2e5f75a991e1,scared,30-08-2020 17:26,video,dogs,negative,15,8
20102,7c47e333-da29-4be9-8156-2e5f75a991e1,disgust,22-03-2021 17:09,video,dogs,negative,0,3
20103,7c47e333-da29-4be9-8156-2e5f75a991e1,want,14-01-2021 21:48,video,dogs,positive,70,1
20104,7c47e333-da29-4be9-8156-2e5f75a991e1,adore,27-06-2020 07:32,video,dogs,positive,72,6
20105,7c47e333-da29-4be9-8156-2e5f75a991e1,adore,19-12-2020 18:15,video,dogs,positive,72,12
20106,7c47e333-da29-4be9-8156-2e5f75a991e1,worried,28-10-2020 23:11,video,dogs,negative,12,10
20107,7c47e333-da29-4be9-8156-2e5f75a991e1,scared,26-06-2020 18:52,video,dogs,negative,15,6
20108,7c47e333-da29-4be9-8156-2e5f75a991e1,want,15-05-2021 09:56,video,dogs,positive,70,5
20109,7c47e333-da29-4be9-8156-2e5f75a991e1,love,19-06-2020 16:44,video,dogs,positive,65,6
20110,7c47e333-da29-4be9-8156-2e5f75a991e1,intrigued,10-08-2020 11:13,video,dogs,positive,45,8
20111,7c47e333-da29-4be9-8156-2e5f75a991e1,disgust,22-11-2020 14:51,video,dogs,negative,0,11
20112,7c47e333-da29-4be9-8156-2e5f75a991e1,peeking,30-09-2020 06:45,video,dogs,neutral,35,9
20113,7c47e333-da29-4be9-8156-2e5f75a991e1,worried,13-08-2020 07:04,video,dogs,negative,12,8
20114,f1836624-ac23-4c4c-a868-ebf3256d6e80,want,30-10-2020 08:25,GIF,cooking,positive,70,10
20115,f1836624-ac23-4c4c-a868-ebf3256d6e80,scared,15-04-2021 19:11,GIF,cooking,negative,15,4
20116,f1836624-ac23-4c4c-a868-ebf3256d6e80,intrigued,19-02-2021 21:53,GIF,cooking,positive,45,2
20117,f1836624-ac23-4c4c-a868-ebf3256d6e80,heart,23-04-2021 04:48,GIF,cooking,positive,60,4
20118,f1836624-ac23-4c4c-a868-ebf3256d6e80,cherish,27-10-2020 17:43,GIF,cooking,positive,70,10
20119,f1836624-ac23-4c4c-a868-ebf3256d6e80,super love,21-12-2020 20:10,GIF,cooking,positive,75,12
20120,f1836624-ac23-4c4c-a868-ebf3256d6e80,adore,02-08-2020 02:54,GIF,cooking,positive,72,8
20121,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,super love,19-08-2020 19:40,audio,food,positive,75,8
20122,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,indifferent,16-04-2021 13:34,audio,food,neutral,20,4
20123,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,scared,21-05-2021 14:59,audio,food,negative,15,5
20124,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,peeking,26-05-2021 12:22,audio,food,neutral,35,5
20125,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,cherish,29-03-2021 00:52,audio,food,positive,70,3
20126,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,love,27-11-2020 00:55,audio,food,positive,65,11
20127,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,adore,18-04-2021 16:46,audio,food,positive,72,4
20128,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,dislike,01-05-2021 09:45,audio,food,negative,10,5
20129,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,hate,27-03-2021 10:17,audio,food,negative,5,3
20130,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,worried,01-12-2020 15:31,audio,food,negative,12,12
20131,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,indifferent,04-04-2021 20:36,audio,food,neutral,20,4
20132,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,worried,02-07-2020 14:01,audio,food,negative,12,7
20133,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,heart,28-01-2021 13:04,audio,food,positive,60,1
20134,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,dislike,08-10-2020 02:21,audio,food,negative,10,10
20135,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,peeking,16-07-2020 06:54,audio,food,neutral,35,7
20136,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,interested,17-07-2020 05:25,audio,food,positive,30,7
20137,2664a681-e732-422f-b529-02fabb6ec9ab,dislike,17-03-2021 13:48,audio,healthy eating,negative,10,3
20138,2664a681-e732-422f-b529-02fabb6ec9ab,heart,08-06-2021 13:18,audio,healthy eating,positive,60,6
20139,2664a681-e732-422f-b529-02fabb6ec9ab,want,14-03-2021 01:20,audio,healthy eating,positive,70,3
20140,2664a681-e732-422f-b529-02fabb6ec9ab,disgust,21-01-2021 07:44,audio,healthy eating,negative,0,1
20141,2664a681-e732-422f-b529-02fabb6ec9ab,interested,27-04-2021 23:17,audio,healthy eating,positive,30,4
20142,2664a681-e732-422f-b529-02fabb6ec9ab,disgust,08-12-2020 20:39,audio,healthy eating,negative,0,12
20143,2664a681-e732-422f-b529-02fabb6ec9ab,intrigued,20-09-2020 07:12,audio,healthy eating,positive,45,9
20144,2664a681-e732-422f-b529-02fabb6ec9ab,indifferent,17-10-2020 21:06,audio,healthy eating,neutral,20,10
20145,2664a681-e732-422f-b529-02fabb6ec9ab,adore,16-09-2020 07:59,audio,healthy eating,positive,72,9
20146,2664a681-e732-422f-b529-02fabb6ec9ab,super love,13-02-2021 17:44,audio,healthy eating,positive,75,2
20147,2664a681-e732-422f-b529-02fabb6ec9ab,super love,02-01-2021 01:14,audio,healthy eating,positive,75,1
20148,2664a681-e732-422f-b529-02fabb6ec9ab,want,02-03-2021 06:14,audio,healthy eating,positive,70,3
20149,2664a681-e732-422f-b529-02fabb6ec9ab,hate,06-06-2021 10:52,audio,healthy eating,negative,5,6
20150,2664a681-e732-422f-b529-02fabb6ec9ab,super love,01-08-2020 08:48,audio,healthy eating,positive,75,8
20151,2664a681-e732-422f-b529-02fabb6ec9ab,cherish,24-09-2020 01:32,audio,healthy eating,positive,70,9
20152,2664a681-e732-422f-b529-02fabb6ec9ab,peeking,09-11-2020 02:01,audio,healthy eating,neutral,35,11
20153,2664a681-e732-422f-b529-02fabb6ec9ab,peeking,30-04-2021 14:16,audio,healthy eating,neutral,35,4
20154,2664a681-e732-422f-b529-02fabb6ec9ab,super love,02-07-2020 19:08,audio,healthy eating,positive,75,7
20155,2664a681-e732-422f-b529-02fabb6ec9ab,hate,12-03-2021 08:39,audio,healthy eating,negative,5,3
20156,2664a681-e732-422f-b529-02fabb6ec9ab,adore,13-08-2020 14:03,audio,healthy eating,positive,72,8
20157,2664a681-e732-422f-b529-02fabb6ec9ab,cherish,20-04-2021 17:48,audio,healthy eating,positive,70,4
20158,2664a681-e732-422f-b529-02fabb6ec9ab,hate,16-11-2020 04:25,audio,healthy eating,negative,5,11
20159,aad272f0-2b16-478b-b2c5-c502b060fc30,cherish,14-03-2021 13:57,photo,dogs,positive,70,3
20160,aad272f0-2b16-478b-b2c5-c502b060fc30,worried,01-12-2020 12:59,photo,dogs,negative,12,12
20161,aad272f0-2b16-478b-b2c5-c502b060fc30,want,03-09-2020 02:33,photo,dogs,positive,70,9
20162,aad272f0-2b16-478b-b2c5-c502b060fc30,heart,12-03-2021 15:16,photo,dogs,positive,60,3
20163,aad272f0-2b16-478b-b2c5-c502b060fc30,adore,01-12-2020 18:01,photo,dogs,positive,72,12
20164,aad272f0-2b16-478b-b2c5-c502b060fc30,scared,22-08-2020 11:23,photo,dogs,negative,15,8
20165,aad272f0-2b16-478b-b2c5-c502b060fc30,disgust,01-04-2021 20:00,photo,dogs,negative,0,4
20166,aad272f0-2b16-478b-b2c5-c502b060fc30,adore,09-04-2021 16:09,photo,dogs,positive,72,4
20167,aad272f0-2b16-478b-b2c5-c502b060fc30,heart,17-12-2020 19:14,photo,dogs,positive,60,12
20168,aad272f0-2b16-478b-b2c5-c502b060fc30,peeking,11-11-2020 09:54,photo,dogs,neutral,35,11
20169,aad272f0-2b16-478b-b2c5-c502b060fc30,dislike,01-05-2021 22:42,photo,dogs,negative,10,5
20170,aad272f0-2b16-478b-b2c5-c502b060fc30,super love,26-12-2020 12:48,photo,dogs,positive,75,12
20171,aad272f0-2b16-478b-b2c5-c502b060fc30,like,17-04-2021 01:04,photo,dogs,positive,50,4
20172,aad272f0-2b16-478b-b2c5-c502b060fc30,indifferent,21-02-2021 02:47,photo,dogs,neutral,20,2
20173,aad272f0-2b16-478b-b2c5-c502b060fc30,hate,28-12-2020 12:52,photo,dogs,negative,5,12
20174,1dec5263-8a54-43fb-bfbe-a388d2919e74,scared,23-04-2021 08:52,GIF,food,negative,15,4
20175,1dec5263-8a54-43fb-bfbe-a388d2919e74,indifferent,14-03-2021 03:37,GIF,food,neutral,20,3
20176,1dec5263-8a54-43fb-bfbe-a388d2919e74,scared,29-07-2020 12:22,GIF,food,negative,15,7
20177,1dec5263-8a54-43fb-bfbe-a388d2919e74,indifferent,31-05-2021 23:04,GIF,food,neutral,20,5
20178,1dec5263-8a54-43fb-bfbe-a388d2919e74,super love,11-11-2020 06:53,GIF,food,positive,75,11
20179,1dec5263-8a54-43fb-bfbe-a388d2919e74,interested,28-07-2020 21:07,GIF,food,positive,30,7
20180,1dec5263-8a54-43fb-bfbe-a388d2919e74,super love,15-05-2021 04:04,GIF,food,positive,75,5
20181,1dec5263-8a54-43fb-bfbe-a388d2919e74,dislike,02-03-2021 04:51,GIF,food,negative,10,3
20182,1dec5263-8a54-43fb-bfbe-a388d2919e74,peeking,04-06-2021 20:19,GIF,food,neutral,35,6
20183,1dec5263-8a54-43fb-bfbe-a388d2919e74,worried,23-08-2020 18:12,GIF,food,negative,12,8
20184,1dec5263-8a54-43fb-bfbe-a388d2919e74,interested,06-09-2020 20:22,GIF,food,positive,30,9
20185,1dec5263-8a54-43fb-bfbe-a388d2919e74,cherish,22-01-2021 04:17,GIF,food,positive,70,1
20186,1dec5263-8a54-43fb-bfbe-a388d2919e74,dislike,04-11-2020 06:49,GIF,food,negative,10,11
20187,1dec5263-8a54-43fb-bfbe-a388d2919e74,super love,06-07-2020 19:21,GIF,food,positive,75,7
20188,1dec5263-8a54-43fb-bfbe-a388d2919e74,cherish,14-07-2020 16:00,GIF,food,positive,70,7
20189,1dec5263-8a54-43fb-bfbe-a388d2919e74,love,16-03-2021 12:41,GIF,food,positive,65,3
20190,1dec5263-8a54-43fb-bfbe-a388d2919e74,dislike,28-04-2021 20:21,GIF,food,negative,10,4
20191,1dec5263-8a54-43fb-bfbe-a388d2919e74,love,07-07-2020 21:11,GIF,food,positive,65,7
20192,1dec5263-8a54-43fb-bfbe-a388d2919e74,cherish,12-02-2021 16:16,GIF,food,positive,70,2
20193,1dec5263-8a54-43fb-bfbe-a388d2919e74,dislike,13-01-2021 01:34,GIF,food,negative,10,1
20194,1dec5263-8a54-43fb-bfbe-a388d2919e74,peeking,03-05-2021 00:06,GIF,food,neutral,35,5
20195,1dec5263-8a54-43fb-bfbe-a388d2919e74,love,05-04-2021 05:17,GIF,food,positive,65,4
20196,1dec5263-8a54-43fb-bfbe-a388d2919e74,cherish,09-04-2021 14:48,GIF,food,positive,70,4
20197,1dec5263-8a54-43fb-bfbe-a388d2919e74,hate,27-10-2020 05:58,GIF,food,negative,5,10
20198,1dec5263-8a54-43fb-bfbe-a388d2919e74,want,29-09-2020 01:55,GIF,food,positive,70,9
20199,1dec5263-8a54-43fb-bfbe-a388d2919e74,like,04-03-2021 19:02,GIF,food,positive,50,3
20200,1dec5263-8a54-43fb-bfbe-a388d2919e74,want,11-03-2021 11:17,GIF,food,positive,70,3
20201,1dec5263-8a54-43fb-bfbe-a388d2919e74,peeking,26-10-2020 08:47,GIF,food,neutral,35,10
20202,1dec5263-8a54-43fb-bfbe-a388d2919e74,hate,18-01-2021 12:47,GIF,food,negative,5,1
20203,1dec5263-8a54-43fb-bfbe-a388d2919e74,dislike,03-10-2020 01:04,GIF,food,negative,10,10
20204,c75dfa33-cd71-486f-b4e1-f5e9133ae873,love,26-01-2021 09:30,photo,veganism,positive,65,1
20205,c75dfa33-cd71-486f-b4e1-f5e9133ae873,intrigued,01-12-2020 15:23,photo,veganism,positive,45,12
20206,c75dfa33-cd71-486f-b4e1-f5e9133ae873,cherish,30-06-2020 05:55,photo,veganism,positive,70,6
20207,c75dfa33-cd71-486f-b4e1-f5e9133ae873,like,21-11-2020 02:30,photo,veganism,positive,50,11
20208,c75dfa33-cd71-486f-b4e1-f5e9133ae873,adore,11-10-2020 06:54,photo,veganism,positive,72,10
20209,c75dfa33-cd71-486f-b4e1-f5e9133ae873,scared,11-10-2020 21:48,photo,veganism,negative,15,10
20210,c75dfa33-cd71-486f-b4e1-f5e9133ae873,intrigued,31-12-2020 21:23,photo,veganism,positive,45,12
20211,c75dfa33-cd71-486f-b4e1-f5e9133ae873,peeking,19-04-2021 21:38,photo,veganism,neutral,35,4
20212,c75dfa33-cd71-486f-b4e1-f5e9133ae873,disgust,24-01-2021 22:12,photo,veganism,negative,0,1
20213,c75dfa33-cd71-486f-b4e1-f5e9133ae873,hate,03-12-2020 03:58,photo,veganism,negative,5,12
20214,c75dfa33-cd71-486f-b4e1-f5e9133ae873,adore,04-09-2020 05:13,photo,veganism,positive,72,9
20215,c75dfa33-cd71-486f-b4e1-f5e9133ae873,want,29-09-2020 21:02,photo,veganism,positive,70,9
20216,c75dfa33-cd71-486f-b4e1-f5e9133ae873,hate,23-07-2020 16:01,photo,veganism,negative,5,7
20217,c75dfa33-cd71-486f-b4e1-f5e9133ae873,disgust,18-10-2020 01:21,photo,veganism,negative,0,10
20218,c75dfa33-cd71-486f-b4e1-f5e9133ae873,super love,22-07-2020 19:36,photo,veganism,positive,75,7
20219,c75dfa33-cd71-486f-b4e1-f5e9133ae873,adore,12-01-2021 23:45,photo,veganism,positive,72,1
20220,c75dfa33-cd71-486f-b4e1-f5e9133ae873,scared,28-08-2020 18:14,photo,veganism,negative,15,8
20221,c75dfa33-cd71-486f-b4e1-f5e9133ae873,want,04-12-2020 03:03,photo,veganism,positive,70,12
20222,c75dfa33-cd71-486f-b4e1-f5e9133ae873,intrigued,12-05-2021 05:35,photo,veganism,positive,45,5
20223,c75dfa33-cd71-486f-b4e1-f5e9133ae873,love,23-03-2021 19:10,photo,veganism,positive,65,3
20224,c75dfa33-cd71-486f-b4e1-f5e9133ae873,want,04-04-2021 13:25,photo,veganism,positive,70,4
20225,c75dfa33-cd71-486f-b4e1-f5e9133ae873,indifferent,20-07-2020 15:35,photo,veganism,neutral,20,7
20226,c75dfa33-cd71-486f-b4e1-f5e9133ae873,adore,15-07-2020 09:49,photo,veganism,positive,72,7
20227,c75dfa33-cd71-486f-b4e1-f5e9133ae873,scared,31-12-2020 01:45,photo,veganism,negative,15,12
20228,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,heart,04-08-2020 07:01,GIF,veganism,positive,60,8
20229,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,super love,01-07-2020 20:28,GIF,veganism,positive,75,7
20230,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,worried,14-10-2020 02:01,GIF,veganism,negative,12,10
20231,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,indifferent,25-09-2020 07:25,GIF,veganism,neutral,20,9
20232,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,worried,27-08-2020 06:59,GIF,veganism,negative,12,8
20233,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,like,09-04-2021 05:16,GIF,veganism,positive,50,4
20234,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,love,28-09-2020 04:54,GIF,veganism,positive,65,9
20235,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,like,18-02-2021 22:09,GIF,veganism,positive,50,2
20236,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,peeking,15-10-2020 18:16,GIF,veganism,neutral,35,10
20237,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,intrigued,07-10-2020 23:39,GIF,veganism,positive,45,10
20238,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,22-02-2021 03:06,GIF,veganism,positive,30,2
20239,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,adore,23-06-2020 23:33,GIF,veganism,positive,72,6
20240,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,peeking,13-12-2020 00:33,GIF,veganism,neutral,35,12
20241,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,super love,09-06-2021 19:25,GIF,veganism,positive,75,6
20242,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,indifferent,27-06-2020 19:19,GIF,veganism,neutral,20,6
20243,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,adore,05-02-2021 11:16,GIF,veganism,positive,72,2
20244,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,disgust,22-03-2021 13:55,GIF,veganism,negative,0,3
20245,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,24-01-2021 16:52,GIF,veganism,positive,30,1
